valid_flag	id	monsno	form_index	form_max	color	gra_no	basic_hp	basic_atk	basic_def	basic_agi	basic_spatk	basic_spdef	type1	type2	get_rate	rank	exp_value	item1	item2	item3	sex	egg_birth	initial_friendship	egg_group1	egg_group2	grow	tokusei1	tokusei2	tokusei3	give_exp	height	weight	chihou_zukan_no	machine1	machine2	machine3	machine4	hiden_machine	egg_monsno	egg_formno	egg_formno_kawarazunoishi	egg_form_inherit_kawarazunoishi
1	436	436	0	1	3	436	57	24	86	23	24	86	8	13	255	1	16	0	233	0	255	20	50	10	10	0	26	85	134	60	50	605	88	2989196296	50367057	242653750	0	0	436	0	0	0
1	437	437	0	1	3	437	67	89	116	33	79	116	8	13	90	2	1040	0	233	0	255	20	50	10	10	0	26	85	134	175	130	1870	89	2989212680	2197850705	2390137406	2	0	436	0	0	0
1	438	438	0	1	5	438	50	80	95	10	10	45	5	5	255	1	16	0	0	0	127	20	50	15	15	0	5	69	155	58	50	150	92	3355509768	2181053008	37918736	0	0	438	0	0	0
1	439	439	0	1	9	439	20	25	45	60	70	90	13	17	145	1	1024	0	0	0	127	25	50	15	15	0	43	111	101	62	60	130	94	4055600137	1266727683	175247652	0	0	439	0	0	0
1	440	440	0	1	9	440	100	5	5	30	15	65	0	0	130	1	1	110	0	0	254	40	140	15	15	4	30	32	132	110	60	244	96	2955642436	176167462	41029924	0	0	440	0	0	0
1	441	441	0	1	4	441	76	65	45	91	92	42	0	2	30	2	4	0	277	0	127	20	35	4	4	3	51	77	145	144	50	19	102	2147683840	1107590016	599916544	1	0	441	0	0	0
1	442	442	0	1	6	442	50	92	108	35	92	108	7	16	100	2	1040	0	0	0	127	30	50	11	11	0	46	46	151	170	100	1080	108	2953006092	1375746882	38957098	0	0	442	0	0	0
1	443	443	0	1	1	443	58	70	45	42	40	45	15	4	45	1	4	0	0	0	127	40	50	1	14	5	8	8	24	60	70	205	109	2319647762	100670196	2454095937	10	8	443	0	0	0
1	444	444	0	1	1	444	68	90	65	82	50	55	15	4	45	2	8	0	0	0	127	40	50	1	14	5	8	8	24	144	140	560	110	2319647762	100670196	2454095937	10	8	443	0	0	0
1	445	445	0	1	1	445	108	130	95	102	80	85	15	4	45	3	12	0	0	0	127	40	50	1	14	5	8	8	24	300	190	950	111	3393405970	111155956	3528363081	10	8	443	0	0	0
1	446	446	0	1	4	446	135	85	40	5	40	85	0	0	50	1	1	234	234	0	31	40	50	15	15	5	53	47	82	78	60	1050	112	4087559685	41949814	3259400196	10	0	446	0	0	0
1	447	447	0	1	1	447	40	70	40	60	35	40	1	1	75	1	4	0	0	0	31	25	50	15	15	3	80	39	158	57	70	202	115	3460499089	1250433600	2186183683	2	0	447	0	0	0
1	448	448	0	1	1	448	70	110	70	90	115	70	1	8	45	2	260	0	0	0	31	25	50	5	8	3	80	39	154	184	120	540	116	4265821853	1317542464	2253309003	10	0	447	0	0	0
1	449	449	0	1	5	449	68	72	78	32	38	42	4	4	140	1	16	0	0	0	127	30	50	5	5	5	45	45	159	66	80	495	122	2319516692	33561168	2185660416	2	0	449	0	0	0
1	450	450	0	1	5	450	108	112	118	47	68	72	4	4	60	2	32	0	0	0	127	30	50	5	5	5	45	45	159	184	200	3000	123	2319533076	33561168	2185660488	2	0	449	0	0	0
1	451	451	0	1	6	451	40	50	90	65	30	55	3	6	120	1	16	0	245	0	127	20	50	3	9	5	4	97	51	66	80	120	127	3896708128	580926408	2454406178	2	0	451	0	0	0
1	452	452	0	1	6	452	70	90	110	95	60	75	3	16	45	2	32	0	245	0	127	20	50	3	9	5	4	97	51	175	130	615	128	3930278960	580926408	2454709290	10	0	451	0	0	0
1	453	453	0	1	1	453	48	61	40	50	61	40	3	1	140	1	4	0	281	0	127	10	100	8	8	0	107	87	143	60	70	230	129	3993177761	1250442056	2186264578	10	0	453	0	0	0
1	454	454	0	1	1	454	83	106	65	85	86	65	3	1	75	2	8	0	281	0	127	20	50	8	8	0	107	87	143	172	130	444	130	3993194145	1250442056	2454701130	10	0	453	0	0	0
1	455	455	0	1	3	455	74	100	72	46	90	72	11	11	200	2	8	0	0	0	127	25	50	7	7	5	26	26	26	159	140	270	131	2149926144	43006472	308413482	0	0	455	0	0	0
1	456	456	0	1	1	456	49	49	56	66	49	61	10	10	190	1	64	0	0	0	127	20	50	12	12	1	33	114	41	66	40	70	134	2148216900	37820928	1128402978	5	0	456	0	0	0
1	457	457	0	1	1	457	69	69	76	91	69	86	10	10	75	2	128	0	0	0	127	20	50	12	12	1	33	114	41	161	120	240	135	2148233284	37820928	1128402986	5	0	456	0	0	0
1	458	458	0	1	1	458	45	20	50	50	60	120	10	2	25	1	1024	0	0	0	127	25	50	15	15	5	33	11	41	69	100	650	140	2181247044	33626752	1111916544	4	0	458	0	0	0
1	459	459	0	1	8	459	60	62	50	40	62	60	11	14	120	1	4	0	246	0	127	20	50	1	7	5	117	117	43	67	100	505	142	2691674436	34609664	39978144	0	0	459	0	0	0
1	460	460	0	1	8	460	90	92	75	60	92	85	11	14	60	2	260	0	246	0	127	20	50	1	7	5	117	117	43	173	220	1355	143	3798987077	43522624	2187756712	10	0	459	0	0	0
1	461	461	0	1	4	461	70	120	65	125	45	85	16	14	45	2	68	0	217	0	127	20	35	5	5	3	46	46	124	179	110	340	145	3963845705	1118321537	3529208971	2	0	215	0	0	0
1	462	462	0	1	7	462	70	70	115	60	130	90	12	8	30	3	768	0	233	0	255	20	50	10	10	0	42	5	148	268	120	1800	0	2172896256	2197818883	104993580	0	0	81	0	0	0
1	463	463	0	1	9	463	110	85	95	50	80	95	0	0	30	2	3	0	279	0	127	20	50	1	1	0	20	12	13	180	170	1400	0	3957552645	2189965942	3528889864	10	0	108	0	0	0
1	464	464	0	1	7	464	115	140	130	40	55	55	4	5	30	3	12	0	0	0	127	20	50	1	5	5	31	116	120	268	240	2828	0	3418584081	109591158	3595472091	10	0	111	0	0	0
1	465	465	0	1	1	465	100	100	125	50	110	50	11	11	30	2	32	0	0	0	127	20	50	7	7	0	34	102	144	187	200	1286	0	3257222400	43530955	2456720426	2	0	114	0	0	0
1	466	466	0	1	2	466	75	123	67	95	95	85	12	12	30	3	12	0	322	0	63	25	50	8	8	0	78	78	72	270	180	1386	0	3754149889	59260742	2185658664	10	0	239	0	0	0
1	467	467	0	1	0	467	75	95	67	83	125	95	9	9	30	3	768	0	323	0	63	25	50	8	8	0	49	49	72	270	160	680	0	3605089281	311049060	2185658376	10	0	240	0	0	0
1	468	468	0	1	8	468	85	50	95	80	120	115	17	2	30	3	1536	0	0	0	31	10	50	4	6	4	55	32	105	273	150	380	0	4030449157	1250187943	586289448	3	0	175	0	0	0
1	469	469	0	1	3	469	86	76	86	95	116	56	6	2	30	2	8	0	265	0	127	20	50	3	3	0	3	110	119	180	190	515	0	2955232256	570718848	55710760	1	0	193	0	0	0
1	470	470	0	1	3	470	65	110	130	95	60	65	11	11	45	2	32	0	0	0	31	35	35	5	5	0	102	102	34	184	100	255	0	2825340688	34609792	2187527208	2	0	133	0	0	0
1	471	471	0	1	1	471	65	60	110	65	130	95	14	14	45	2	512	0	0	0	31	35	35	5	5	0	81	81	115	184	80	259	0	2822993492	33561088	2185363592	2	0	133	0	0	0
1	472	472	0	1	6	472	75	95	125	95	45	75	4	2	30	2	32	0	0	0	127	20	50	3	3	3	52	8	90	179	200	425	0	3393408000	44334040	2471480410	3	0	207	0	0	0
1	473	473	0	1	5	473	110	130	80	80	70	60	14	4	50	3	12	0	0	0	127	20	50	5	5	5	12	81	47	265	250	2910	0	2315513936	33561169	2185660616	10	0	220	0	0	0
1	474	474	0	1	0	474	85	80	70	90	135	75	0	0	30	3	768	0	0	0	255	20	50	10	10	0	91	88	148	268	90	340	0	2984473600	1124084354	173166892	0	0	137	0	0	0
1	475	475	0	1	8	475	68	125	65	80	65	115	13	1	45	3	12	0	0	0	0	20	35	8	11	5	80	80	154	259	160	520	0	4137406089	465091523	2592052588	2	0	280	0	0	0
1	476	476	0	1	7	476	60	55	145	40	75	150	5	8	60	2	2064	0	242	0	127	20	50	10	10	0	5	42	159	184	140	3400	0	2207337472	2181046098	2252769624	2	0	299	0	0	0
1	477	477	0	1	4	477	45	100	135	45	65	135	7	7	45	3	2064	0	247	0	127	25	35	11	11	4	46	46	119	263	220	1066	0	4060314633	327727936	2320945194	2	0	355	0	0	0
1	478	478	0	1	8	478	70	80	70	110	80	70	14	7	75	2	128	0	0	0	254	20	50	6	10	0	81	81	130	168	130	266	0	2978740292	310385411	38932906	0	0	361	0	0	0
1	479	479	536	6	0	479	50	50	77	91	95	77	12	7	45	2	320	0	0	0	255	20	50	11	11	0	26	26	26	154	30	3	0	2709750784	1392520707	38949152	0	0	479	0	0	0
1	480	480	0	1	2	480	75	75	130	95	75	130	13	13	3	3	1056	0	0	0	255	80	140	15	15	5	26	26	26	290	30	3	146	2986329100	1267763731	192026924	0	0	480	0	0	0
1	481	481	0	1	9	481	80	105	105	80	105	105	13	13	3	3	1284	0	0	0	255	80	140	15	15	5	26	26	26	290	30	3	147	2983982092	1267763731	192026924	0	0	481	0	0	0
1	482	482	0	1	1	482	75	125	70	115	125	70	13	13	3	3	264	0	0	0	255	80	140	15	15	5	26	26	26	290	30	3	148	2983971852	3415247671	192026926	0	0	482	0	0	0
1	483	483	0	1	8	483	100	120	120	90	150	100	8	15	3	3	768	0	0	0	255	120	0	15	15	5	46	46	140	340	540	6830	149	3284890770	100797174	2655426921	2	8	483	0	0	0
1	484	484	0	1	6	484	90	120	100	100	150	120	10	15	3	3	768	0	0	0	255	120	0	15	15	5	46	46	140	340	420	3360	150	3280696535	113773302	3662057929	2	8	484	0	0	0
1	485	485	0	1	5	485	91	90	106	77	130	106	9	8	3	3	768	0	0	0	127	10	100	15	15	5	18	18	49	300	170	4300	0	2317437968	2516720484	2252785738	10	0	485	0	0	0
1	486	486	0	1	8	486	110	160	110	100	80	110	0	0	3	3	12	0	0	0	255	120	0	15	15	5	112	112	112	335	370	4200	0	3280684033	176687810	2185662938	10	0	486	0	0	0
1	487	487	541	2	4	487	150	100	120	90	100	120	7	15	3	3	3	0	0	0	255	120	0	15	15	5	46	46	140	340	450	7500	0	3016442906	386943618	2992001355	11	8	487	0	0	0
1	488	488	0	1	2	488	120	70	120	85	75	130	13	13	3	3	3072	0	0	0	254	120	100	15	15	5	26	26	26	300	150	856	0	2955662344	51419649	175247660	0	0	488	0	0	0
1	489	489	0	1	1	489	80	80	80	80	80	80	10	10	30	3	1	0	0	0	255	40	50	2	6	5	93	93	93	240	40	31	0	2149265476	46205440	1130500096	4	0	489	0	0	0
1	490	490	0	1	1	490	100	100	100	100	100	100	10	10	3	3	3	0	0	0	255	10	50	2	6	5	93	93	93	300	30	14	0	2954621004	47286785	1130500136	4	0	489	0	0	0
1	491	491	0	1	4	491	70	90	90	125	135	90	16	16	3	3	576	0	0	0	255	120	0	15	15	5	123	123	123	300	150	505	0	4051926025	1535650762	2455500075	10	0	491	0	0	0
1	492	492	542	2	3	492	100	100	100	100	100	100	11	11	45	3	3	157	157	0	255	120	100	15	15	3	30	30	30	300	20	21	0	2419934464	34605568	39982120	0	0	492	0	0	0
1	493	493	543	18	8	493	120	120	120	120	120	120	0	0	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	494	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	1	0	0
1	495	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	2	0	0
1	496	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	3	0	0
1	497	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	4	0	0
1	498	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	5	0	0
1	499	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	6	0	0
1	500	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	7	0	0
1	501	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	8	0	0
1	502	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	9	0	0
1	503	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	10	0	0
1	504	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	11	0	0
1	505	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	12	0	0
1	506	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	13	0	0
1	507	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	14	0	0
1	508	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	15	0	0
1	509	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	16	0	0
1	510	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	17	0	0
1	511	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	18	0	0
1	512	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	19	0	0
1	513	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	20	0	0
1	514	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	21	0	0
1	515	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	22	0	0
1	516	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	23	0	0
1	517	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	24	0	0
1	518	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	25	0	0
1	519	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	26	0	0
1	520	201	494	28	4	201	48	72	48	48	72	48	13	13	225	2	260	0	0	0	255	40	50	15	15	0	26	26	26	118	50	50	114	0	0	0	0	0	201	27	0	0
1	521	351	521	4	0	351	70	70	70	70	70	70	9	9	45	2	1	243	243	0	127	25	50	6	11	0	59	59	59	147	30	8	0	2711828036	34683446	37884320	0	0	351	0	0	0
1	522	351	521	4	1	351	70	70	70	70	70	70	10	10	45	2	1	243	243	0	127	25	50	6	11	0	59	59	59	147	30	8	0	2711828036	34683446	37884320	0	0	351	0	0	0
1	523	351	521	4	8	351	70	70	70	70	70	70	14	14	45	2	1	243	243	0	127	25	50	6	11	0	59	59	59	147	30	8	0	2711828036	34683446	37884320	0	0	351	0	0	0
1	524	386	524	4	0	386	50	180	20	150	180	20	13	13	3	3	264	0	0	0	255	120	0	15	15	5	46	46	46	300	170	608	0	4121680909	1268288451	2658851244	2	0	386	0	0	0
1	525	386	524	4	0	386	50	70	160	90	70	160	13	13	3	3	1056	0	0	0	255	120	0	15	15	5	46	46	46	300	170	608	0	4121680909	1268288451	2658851244	2	0	386	0	0	0
1	526	386	524	4	0	386	50	95	90	180	95	90	13	13	3	3	192	0	0	0	255	120	0	15	15	5	46	46	46	300	170	608	0	4121680909	1268288451	2658851244	2	0	386	0	0	0
1	527	412	527	3	5	412	40	29	45	36	29	45	6	6	120	1	1024	0	0	0	127	15	50	3	3	0	61	61	142	45	20	34	45	65536	0	0	0	0	412	1	0	0
1	528	412	527	3	0	412	40	29	45	36	29	45	6	6	120	1	1024	0	0	0	127	15	50	3	3	0	61	61	142	45	20	34	45	65536	0	0	0	0	412	2	0	0
1	529	413	529	3	5	413	60	79	105	36	59	85	6	4	45	2	32	0	222	0	254	15	50	3	3	0	107	107	142	148	50	65	46	3123659776	570473040	39196712	0	0	412	1	0	0
1	530	413	529	3	0	413	60	69	95	36	69	95	6	8	45	2	1040	0	222	0	254	15	50	3	3	0	107	107	142	148	50	65	46	3090105344	570472960	106043944	0	0	412	2	0	0
1	531	414	531	3	2	414	70	94	50	66	94	50	6	2	45	2	260	0	222	0	0	15	50	3	3	0	68	68	110	148	90	233	47	2955887616	571783808	55709736	1	0	412	1	0	0
1	532	414	531	3	2	414	70	94	50	66	94	50	6	2	45	2	260	0	222	0	0	15	50	3	3	0	68	68	110	148	90	233	47	2955887616	571783808	55709736	1	0	412	2	0	0
1	533	421	533	2	9	421	70	60	70	85	87	78	11	11	75	2	512	0	239	0	127	20	50	6	7	0	122	122	122	158	50	93	59	2151499008	34609664	39978024	0	0	420	0	0	0
1	534	422	534	2	1	422	76	48	48	34	57	62	10	10	190	1	1	0	0	0	127	20	50	2	11	0	60	114	159	65	30	63	60	2147692612	37820928	1111621632	0	0	422	1	0	0
1	535	423	535	2	1	423	111	83	68	39	92	82	10	4	75	2	2	0	0	0	127	20	50	2	11	0	60	114	159	166	90	299	61	2315481156	37821016	3259400296	6	0	422	1	0	0
1	536	479	536	6	0	479	50	65	107	86	105	107	12	9	45	2	320	0	0	0	255	20	50	11	11	0	26	26	26	182	30	3	0	2709750784	1392520707	38949152	0	0	479	0	0	0
1	537	479	536	6	0	479	50	65	107	86	105	107	12	10	45	2	320	0	0	0	255	20	50	11	11	0	26	26	26	182	30	3	0	2709750784	1392520707	38949152	0	0	479	0	0	0
1	538	479	536	6	0	479	50	65	107	86	105	107	12	14	45	2	320	0	0	0	255	20	50	11	11	0	26	26	26	182	30	3	0	2709750784	1392520707	38949152	0	0	479	0	0	0
1	539	479	536	6	0	479	50	65	107	86	105	107	12	2	45	2	320	0	0	0	255	20	50	11	11	0	26	26	26	182	30	3	0	2709750784	1392520707	38949152	0	0	479	0	0	0
1	540	479	536	6	0	479	50	65	107	86	105	107	12	11	45	2	320	0	0	0	255	20	50	11	11	0	26	26	26	182	30	3	0	2709750784	1392520707	38949152	0	0	479	0	0	0
1	541	487	541	2	4	487	150	120	100	90	120	100	7	15	3	3	3	0	0	0	255	120	0	15	15	5	26	26	26	340	690	6500	0	3016442906	386943618	2992001355	11	8	487	1	0	0
1	542	492	542	2	3	492	100	103	75	127	120	75	11	2	45	3	192	157	157	0	255	120	100	15	15	3	32	32	32	300	40	52	0	2419934464	34605568	39982120	0	0	492	0	0	0
1	543	493	543	18	8	493	120	120	120	120	120	120	1	1	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	544	493	543	18	8	493	120	120	120	120	120	120	2	2	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	545	493	543	18	8	493	120	120	120	120	120	120	3	3	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800911	15	8	493	0	0	0
1	546	493	543	18	8	493	120	120	120	120	120	120	4	4	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	547	493	543	18	8	493	120	120	120	120	120	120	5	5	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	548	493	543	18	8	493	120	120	120	120	120	120	6	6	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	549	493	543	18	8	493	120	120	120	120	120	120	7	7	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	550	493	543	18	8	493	120	120	120	120	120	120	8	8	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	551	493	543	18	8	493	120	120	120	120	120	120	9	9	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	552	493	543	18	8	493	120	120	120	120	120	120	10	10	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	553	493	543	18	8	493	120	120	120	120	120	120	11	11	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	554	493	543	18	8	493	120	120	120	120	120	120	12	12	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	555	493	543	18	8	493	120	120	120	120	120	120	13	13	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	556	493	543	18	8	493	120	120	120	120	120	120	14	14	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	557	493	543	18	8	493	120	120	120	120	120	120	15	15	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	558	493	543	18	8	493	120	120	120	120	120	120	16	16	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
1	559	493	543	18	8	493	120	120	120	120	120	120	17	17	3	3	3	0	0	0	255	120	0	15	15	5	121	121	121	360	320	3200	0	4092589918	391777023	4269800943	15	8	493	0	0	0
